source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ20536.md,CQ20536.md,20536,20536_scripture_journals_quantity_cap,CONTRACTS,54030400,D,PASS,draft_ready,,430,true,true,true,true,20536_scripture_journals_quantity_cap
C:\FOC\Workspace\Finished\CQ20542.md,CQ20542.md,20542,20542_praise_festival_cashbox,CRIMINAL,75090400,B,PASS,draft_ready,,456,true,true,true,false,20542_praise_festival_cashbox
C:\FOC\Workspace\Finished\CQ20546.md,CQ20546.md,20546,20546_jericho_wall_studio,TORTS,61020101,B,PASS,draft_ready,,770,true,true,true,false,20546_jericho_wall_studio
C:\FOC\Workspace\Finished\CQ20553.md,CQ20553.md,20553,20553_gospel-print-garage,REAL_PROPERTY,82010402,B,PASS,draft_ready,,627,true,true,true,true,20553_gospel-print-garage
C:\FOC\Workspace\Finished\CQ20556.md,CQ20556.md,20556,20556_mustard_seed_puppet_caravan,CONTRACTS,56050403,C,PASS,draft_ready,,1401,true,true,true,false,20556_mustard_seed_puppet_caravan
C:\FOC\Workspace\Finished\CQ20565.md,CQ20565.md,20565,20565_purple_gear_hymnbook_tote,EVIDENCE,32020200,B,PASS,draft_ready,,537,true,true,true,false,20565_purple_gear_hymnbook_tote
C:\FOC\Workspace\Finished\CQ20567.md,CQ20567.md,20567,20567_psalm_panels_venue,CIVIL_PROCEDURE,96060100,C,PASS,draft_ready,,792,true,true,true,false,20567_psalm_panels_venue
C:\FOC\Workspace\Finished\CQ20569.md,CQ20569.md,20569,20569_ark_float,CONTRACTS,56050102,B,PASS,draft_ready,,419,true,true,true,false,20569_ark_float
C:\FOC\Workspace\Finished\CQ20575.md,CQ20575.md,20575,20575_miriam-sedan,CRIMINAL,75070000,C,PASS,draft_ready,,650,true,true,true,true,20575_miriam-sedan
C:\FOC\Workspace\Finished\CQ20584.md,CQ20584.md,20584,20584_selah_orchard_leasehold_merger,REAL_PROPERTY,81020105,C,PASS,draft_ready,,502,true,true,true,true,20584_selah_orchard_leasehold_merger
C:\FOC\Workspace\Finished\CQ20586.md,CQ20586.md,20586,20586_psalms_hormone_use,CONSTITUTIONAL_LAW,44040305,C,PASS,draft_ready,,648,true,true,true,true,20586_psalms_hormone_use
C:\FOC\Workspace\Finished\CQ20592.md,CQ20592.md,20592,20592_stephen-dock-flight,CRIMINAL,72010303,A,PASS,draft_ready,,309,true,true,true,true,20592_stephen-dock-flight
C:\FOC\Workspace\Finished\CQ20594.md,CQ20594.md,20594,20594_daniels_whale_float,TORTS,61020102,C,PASS,draft_ready,,542,true,true,true,true,20594_daniels_whale_float
C:\FOC\Workspace\Finished\CQ20595.md,CQ20595.md,20595,20595_study_bible_promise,CRIMINAL,73030300,C,PASS,quarantined,tiny-stem,157,true,true,true,true,20595_study_bible_promise
C:\FOC\Workspace\Finished\CQ20597.md,CQ20597.md,20597,20597_olivewood_nativity_craft_swap,CRIMINAL,72060103,C,PASS,draft_ready,,982,true,true,true,false,20597_olivewood_nativity_craft_swap
C:\FOC\Workspace\Finished\CQ20598.md,CQ20598.md,20598,20598_write_it_on_your_heart,TORTS,62050402,B,PASS,draft_ready,,934,true,true,true,true,20598_write_it_on_your_heart
C:\FOC\Workspace\Finished\CQ20599.md,CQ20599.md,20599,20599_advent_handbell_integration,CONTRACTS,52040300,A,PASS,draft_ready,,590,true,true,true,true,20599_advent_handbell_integration
C:\FOC\Workspace\Finished\CQ20602.md,CQ20602.md,20602,20602_davids_harp_projector,EVIDENCE,35030301,B,PASS,draft_ready,,581,true,true,true,true,20602_davids_harp_projector
C:\FOC\Workspace\Finished\CQ20603.md,CQ20603.md,20603,20603_road_to_emmaus_escape_room,TORTS,61020102,B,PASS,draft_ready,,681,true,true,true,false,20603_road_to_emmaus_escape_room
C:\FOC\Workspace\Finished\CQ20605.md,CQ20605.md,20605,20605_scripture_quiz_whisper,TORTS,62050402,B,PASS,draft_ready,,345,true,true,true,false,20605_scripture_quiz_whisper
C:\FOC\Workspace\Finished\CQ20606.md,CQ20606.md,20606,20606_lydia_festival_venue,CIVIL_PROCEDURE,94050100,C,PASS,draft_ready,,705,true,true,true,false,20606_lydia_festival_venue
C:\FOC\Workspace\Finished\CQ20611.md,CQ20611.md,20611,20611_chapel_gallery_showup,CRIMINAL,75080200,C,PASS,draft_ready,,330,true,true,true,true,20611_chapel_gallery_showup
C:\FOC\Workspace\Finished\CQ20627.md,CQ20627.md,20627,20627_ruth_hymn_poster_contract,CIVIL_PROCEDURE,94010100,C,PASS,draft_ready,,518,true,true,true,false,20627_ruth_hymn_poster_contract
C:\FOC\Workspace\Finished\CQ20633.md,CQ20633.md,20633,20633_emmaus_lighthouse_defense,CONSTITUTIONAL_LAW,42010102,A,PASS,draft_ready,,519,true,true,true,true,20633_emmaus_lighthouse_defense
C:\FOC\Workspace\Finished\CQ20636.md,CQ20636.md,20636,15010,REAL_PROPERTY,81020502,A,PASS,draft_ready,,1129,true,true,true,true,15010
C:\FOC\Workspace\Finished\CQ20638.md,CQ20638.md,20638,20638_advent_rescue_beacons,CONSTITUTIONAL_LAW,41030300,C,PASS,draft_ready,,1134,true,true,true,false,20638_advent_rescue_beacons
C:\FOC\Workspace\Finished\CQ20649.md,CQ20649.md,20649,20649_christmas_pageant_platform,TORTS,61020201,C,PASS,draft_ready,,513,true,true,true,false,20649_christmas_pageant_platform
C:\FOC\Workspace\Finished\CQ20654.md,CQ20654.md,20654,20654_nativity_ornaments_volition,CRIMINAL,72060101,B,PASS,draft_ready,,828,true,true,true,false,20654_nativity_ornaments_volition
C:\FOC\Workspace\Finished\CQ20657.md,CQ20657.md,20657,20657_ruth_memory_tiles_short_tender,CONTRACTS,56050402,B,PASS,draft_ready,,504,true,true,true,true,20657_ruth_memory_tiles_short_tender
C:\FOC\Workspace\Finished\CQ20658.md,CQ20658.md,20658,20658_pauls_damascus_delivery,CRIMINAL,71040200,A,Core,draft_ready,,796,true,true,true,true,20658_pauls_damascus_delivery
C:\FOC\Workspace\Finished\CQ20687.md,CQ20687.md,20687,20687_durham-rejected,CRIMINAL,72060101,D,PASS,draft_ready,,346,true,true,true,true,20687_durham-rejected
C:\FOC\Workspace\Finished\CQ20689.md,CQ20689.md,20689,20689_hannah_memorial_garden,CRIMINAL,73030900,D,PASS,draft_ready,,1516,true,true,true,true,20689_hannah_memorial_garden
C:\FOC\Workspace\Finished\CQ20690.md,CQ20690.md,20690,20690_bethlehem_star_drone,CIVIL_PROCEDURE,94020201,B,PASS,draft_ready,,567,true,true,true,true,20690_bethlehem_star_drone
C:\FOC\Workspace\Finished\CQ20708.md,CQ20708.md,20708,20708,CRIMINAL,73030400,A,PASS,quarantined,tiny-stem,172,true,true,true,false,20708
C:\FOC\Workspace\Finished\CQ20714.md,CQ20714.md,20714,20714_prayer_robotics_kits,CONSTITUTIONAL_LAW,43020201,D,PASS,draft_ready,,557,true,true,true,false,20714_prayer_robotics_kits
C:\FOC\Workspace\Finished\CQ20717.md,CQ20717.md,20717,20717_ruths_hymn_recording_procedure,TORTS,61020401,A,PASS,draft_ready,,1035,true,true,true,false,20717_ruths_hymn_recording_procedure
C:\FOC\Workspace\Finished\CQ20725.md,CQ20725.md,20725,20725_emmaus_laser_cutter,TORTS,62050200,D,PASS,draft_ready,,577,true,true,true,false,20725_emmaus_laser_cutter
C:\FOC\Workspace\Finished\CQ20727.md,CQ20727.md,20727,20727_easter_garden_blast_hose,TORTS,63040100,A,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,437,false,false,false,false,20727_easter_garden_blast_hose
C:\FOC\Workspace\Finished\CQ20728.md,CQ20728.md,20728,20728_star_stable_stall,REAL_PROPERTY,82010404,B,PASS,draft_ready,,536,true,true,true,false,20728_star_stable_stall
C:\FOC\Workspace\Finished\CQ20729.md,CQ20729.md,20729,20729_courtyard_stormwater,REAL_PROPERTY,81020801,C,PASS,draft_ready,,277,true,true,true,true,20729_courtyard_stormwater
C:\FOC\Workspace\Finished\CQ20730.md,CQ20730.md,20730,20730_shepherd_sling_fair,TORTS,64010102,D,PASS,draft_ready,,387,true,true,true,false,20730_shepherd_sling_fair
C:\FOC\Workspace\Finished\CQ20733.md,CQ20733.md,20733,20733_galilee_trails_death_notice,TORTS,61020203,C,PASS,draft_ready,,621,true,true,true,true,20733_galilee_trails_death_notice
C:\FOC\Workspace\Finished\CQ20735.md,CQ20735.md,20735,20735_bethlehem_donkey_blower,TORTS,62050102,D,PASS,draft_ready,,739,true,true,true,false,20735_bethlehem_donkey_blower
C:\FOC\Workspace\Finished\CQ20737.md,CQ20737.md,20737,20737_jonahs_whale_lyre,CONTRACTS,51060304,B,PASS,draft_ready,,287,true,true,true,false,20737_jonahs_whale_lyre
C:\FOC\Workspace\Finished\CQ20744.md,CQ20744.md,20744,20744_bethlehem_loading_lane,TORTS,61020101,B,PASS,draft_ready,,742,true,true,true,true,20744_bethlehem_loading_lane
C:\FOC\Workspace\Finished\CQ20760.md,CQ20760.md,20760,20760_rubber_stamp_mail_fraud,EVIDENCE,31010300,D,PASS,draft_ready,,348,true,true,true,false,20760_rubber_stamp_mail_fraud
C:\FOC\Workspace\Finished\CQ20761.md,CQ20761.md,20761,20761_workshop-reverter,REAL_PROPERTY,82010202,C,PASS,draft_ready,,520,true,true,true,true,20761_workshop-reverter
C:\FOC\Workspace\Finished\CQ20782.md,CQ20782.md,20782,20782_preexisting-duty-christian-variant,CONTRACTS,55020204,B,PASS,draft_ready,,1135,true,true,true,true,20782_preexisting-duty-christian-variant
C:\FOC\Workspace\Finished\CQ20797.md,CQ20797.md,20797,20797_goats-and-grit,CRIMINAL,72060201,B,PASS,draft_ready,,517,true,true,true,true,20797_goats-and-grit
C:\FOC\Workspace\Finished\CQ20805.md,CQ20805.md,20805,20805_psalm_lanterns_confirmation,CONTRACTS,54030400,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,456,false,false,false,false,20805_psalm_lanterns_confirmation
C:\FOC\Workspace\Finished\CQ20806.md,CQ20806.md,20806,20806_council_oath,CRIMINAL,75080400,B,PASS,draft_ready,,1476,true,true,true,true,20806_council_oath
C:\FOC\Workspace\Finished\CQ20808.md,CQ20808.md,20808,20808_jericho_press,CONTRACTS,55020204,B,PASS,draft_ready,,936,true,true,true,true,20808_jericho_press
C:\FOC\Workspace\Finished\CQ20811.md,CQ20811.md,20811,20811_illuminated_psalms_solvent,CIVIL_PROCEDURE,94020302,D,PASS,draft_ready,,709,true,true,true,true,20811_illuminated_psalms_solvent
C:\FOC\Workspace\Finished\CQ20820.md,CQ20820.md,20820,20820_ferry-ride,CRIMINAL,74020102,B,PASS,draft_ready,,324,true,true,true,true,20820_ferry-ride
C:\FOC\Workspace\Finished\CQ20883.md,CQ20883.md,20883,20883_unilat-barnabas-garden,CONTRACTS,55010202,D,PASS,draft_ready,,1373,true,true,true,true,20883_unilat-barnabas-garden
C:\FOC\Workspace\Finished\CQ20887.md,CQ20887.md,20887,20887_timothys_room,CRIMINAL,75070202,A,PASS,draft_ready,,706,true,true,true,true,20887_timothys_room
C:\FOC\Workspace\Finished\CQ20903.md,CQ20903.md,20903,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20911.md,CQ20911.md,20911,20911_lydias_provision,CONSTITUTIONAL_LAW,42010301,B,PASS,draft_ready,,1621,true,true,true,true,20911_lydias_provision
C:\FOC\Workspace\Finished\CQ20921.md,CQ20921.md,20921,20921_farm_tech_frost_easement,REAL_PROPERTY,81020104,C,PASS,draft_ready,,577,true,true,true,true,20921_farm_tech_frost_easement
C:\FOC\Workspace\Finished\CQ20924.md,CQ20924.md,20924,20924_fabric-cover-damages,CONTRACTS,51060104,C,PASS,draft_ready,,599,true,true,true,true,20924_fabric-cover-damages
C:\FOC\Workspace\Finished\CQ20931.md,CQ20931.md,20931,20931_candlestick_strikes,CRIMINAL,74020101,A,PASS,draft_ready,,680,true,true,true,true,20931_candlestick_strikes
C:\FOC\Workspace\Finished\CQ20934.md,CQ20934.md,20934,20934_fig_loft_life_estate,REAL_PROPERTY,82010504,C,PASS,draft_ready,,519,true,true,true,true,20934_fig_loft_life_estate
C:\FOC\Workspace\Finished\CQ20943.md,CQ20943.md,20943,20943_courier_prayer_cards,CRIMINAL,71040100,C,PASS,draft_ready,,430,true,true,true,true,20943_courier_prayer_cards
C:\FOC\Workspace\Finished\CQ20945.md,CQ20945.md,20945,20945_gospel_theater_van,CRIMINAL,71040200,D,PASS,draft_ready,,279,true,true,true,true,20945_gospel_theater_van
C:\FOC\Workspace\Finished\CQ20953.md,CQ20953.md,20953,20953_tshirt_launcher,CRIMINAL,74020102,D,PASS,draft_ready,,317,true,true,true,true,20953_tshirt_launcher
C:\FOC\Workspace\Finished\CQ20954.md,CQ20954.md,20954,20954_chapel-break,CRIMINAL,75080102,A,PASS,draft_ready,,385,true,true,true,true,20954_chapel-break
C:\FOC\Workspace\Finished\CQ20979.md,CQ20979.md,20979,20979_lydia-lotion,TORTS,63030302,D,PASS,draft_ready,,939,true,true,true,true,20979_lydia-lotion
C:\FOC\Workspace\Finished\CQ20981.md,CQ20981.md,20981,20981_lydia-station-fountain,CONSTITUTIONAL_LAW,44040501,A,PASS,draft_ready,,869,true,true,true,true,20981_lydia-station-fountain
C:\FOC\Workspace\Finished\CQ20984.md,CQ20984.md,20984,20984_baptism_sign_tin,CRIMINAL,75070202,B,PASS,draft_ready,,260,true,true,true,true,20984_baptism_sign_tin
C:\FOC\Workspace\Finished\CQ20988.md,CQ20988.md,20988,20988_scripture_press_precharge_lineup,CRIMINAL,75080200,C,PASS,draft_ready,,375,true,true,true,true,20988_scripture_press_precharge_lineup
C:\FOC\Workspace\Finished\CQ20995.md,CQ20995.md,20995,20995_passion-play-obscenity,EVIDENCE,32020804,D,PASS,draft_ready,,880,true,true,true,true,20995_passion-play-obscenity
C:\FOC\Workspace\Finished\CQ20997.md,CQ20997.md,20997,20997_ark-bomb,TORTS,63030100,B,PASS,draft_ready,,1281,true,true,true,true,20997_ark-bomb
C:\FOC\Workspace\Finished\CQ21027.md,CQ21027.md,21027,21027_church_vbs_lights,CRIMINAL,74020102,D,PASS,draft_ready,,974,true,true,true,true,21027_church_vbs_lights
C:\FOC\Workspace\Finished\CQ21029.md,CQ21029.md,21029,21029_timothy-barnabas-variant,CONTRACTS,55020203,C,PASS,draft_ready,,1243,true,true,true,true,21029_timothy-barnabas-variant
C:\FOC\Workspace\Finished\CQ21031.md,CQ21031.md,21031,21031_deacon_stephen_massiah,CRIMINAL,75090400,C,PASS,draft_ready,,1007,true,true,true,true,21031_deacon_stephen_massiah
C:\FOC\Workspace\Finished\CQ21037.md,CQ21037.md,21037,21037_lydia_speakers,CRIMINAL,73030801,B,PASS,draft_ready,,450,true,true,true,true,21037_lydia_speakers
C:\FOC\Workspace\Finished\CQ21040.md,CQ21040.md,21040,21040_barnabass_satchel,CRIMINAL,75070000,C,Core,draft_ready,,704,true,true,true,true,21040_barnabass_satchel
C:\FOC\Workspace\Finished\CQ21058.md,CQ21058.md,21058,21058_conference_booth_supply_nook,CRIMINAL,73020500,B,PASS,draft_ready,,488,true,true,true,true,21058_conference_booth_supply_nook
C:\FOC\Workspace\Finished\CQ21076.md,CQ21076.md,21076,21076_lydias_workshop,CRIMINAL,72060205,B,PASS,draft_ready,,664,true,true,true,true,21076_lydias_workshop
C:\FOC\Workspace\Finished\CQ21084.md,CQ21084.md,21084,21084_retreat-pavilion,CRIMINAL,74020101,C,PASS,draft_ready,,307,true,true,true,true,21084_retreat-pavilion
C:\FOC\Workspace\Finished\CQ21096.md,CQ21096.md,21096,21096_radio-ministry-pledge,EVIDENCE,32020405,B,PASS,draft_ready,,948,true,true,true,true,21096_radio-ministry-pledge
C:\FOC\Workspace\Finished\CQ21105.md,CQ21105.md,21105,15017,REAL_PROPERTY,81020401,D,PASS,quarantined,NO_CALL; not-sql-emitted,1988,true,true,true,false,
C:\FOC\Workspace\Finished\CQ21114.md,CQ21114.md,21114,21114_counterclaim-crops,CIVIL_PROCEDURE,94010300,B,PASS,draft_ready,,1046,true,true,true,true,21114_counterclaim-crops
C:\FOC\Workspace\Finished\CQ21121.md,CQ21121.md,21121,21121_ephesus_incense_attempt,CRIMINAL,71040300,C,PASS,draft_ready,,574,true,true,true,true,21121_ephesus_incense_attempt
C:\FOC\Workspace\Finished\CQ21126.md,CQ21126.md,21126,21126_cedar_bookshelf_praise,TORTS,62050200,A,PASS,draft_ready,,432,true,true,true,true,21126_cedar_bookshelf_praise
C:\FOC\Workspace\Finished\CQ21131.md,CQ21131.md,21131,21131,CRIMINAL,71040100,B,PASS,draft_ready,,279,true,true,true,true,21131
C:\FOC\Workspace\Finished\CQ21142.md,CQ21142.md,21142,21142_manna_bakery_surplus,REAL_PROPERTY,83050603,A,PASS,draft_ready,,643,true,true,true,true,21142_manna_bakery_surplus
C:\FOC\Workspace\Finished\CQ21147.md,CQ21147.md,21147,21147_stolen-bible-ads,CONSTITUTIONAL_LAW,44040502,B,PASS,draft_ready,,651,true,true,true,true,21147_stolen-bible-ads
C:\FOC\Workspace\Finished\CQ21151.md,CQ21151.md,21151,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21153.md,CQ21153.md,21153,21153_retreat_thumb_drive,CRIMINAL,75070200,B,PASS,draft_ready,,475,true,true,true,true,21153_retreat_thumb_drive
C:\FOC\Workspace\Finished\CQ21154.md,CQ21154.md,21154,21154_retreat_vendor_invoices,CONSTITUTIONAL_LAW,42010105,C,PASS,draft_ready,,583,true,true,true,true,21154_retreat_vendor_invoices
C:\FOC\Workspace\Finished\CQ21165.md,CQ21165.md,21165,21165_hillside_hospitality_cottage,CRIMINAL,73030900,C,PASS,draft_ready,,386,true,true,true,true,21165_hillside_hospitality_cottage
C:\FOC\Workspace\Finished\CQ21182.md,CQ21182.md,21182,21182_goats,CONTRACTS,55020100,D,PASS,draft_ready,,2278,true,true,true,true,21182_goats
C:\FOC\Workspace\Finished\CQ21184.md,CQ21184.md,21184,21184_jerusalem_pickpocket,CRIMINAL,73030100,B,PASS,draft_ready,,314,true,true,true,true,21184_jerusalem_pickpocket
C:\FOC\Workspace\Finished\CQ21191.md,CQ21191.md,21191,21191_conference_soundboard_withdrawal,CRIMINAL,71040200,C,PASS,draft_ready,,390,true,true,true,true,21191_conference_soundboard_withdrawal
C:\FOC\Workspace\Finished\CQ21197.md,CQ21197.md,21197,21197_stillwater-quarry,CRIMINAL,75080101,C,PASS,draft_ready,,421,true,true,true,true,21197_stillwater-quarry
C:\FOC\Workspace\Finished\CQ21210.md,CQ21210.md,21210,21210_psalm_sticker_printer,TORTS,62050303,D,PASS,draft_ready,,481,true,true,true,true,21210_psalm_sticker_printer
C:\FOC\Workspace\Finished\CQ21220.md,CQ21220.md,21220,21220_riverfront_print_hall_permission,REAL_PROPERTY,82010401,C,PASS,draft_ready,,869,true,true,true,true,21220_riverfront_print_hall_permission
C:\FOC\Workspace\Finished\CQ21234.md,CQ21234.md,21234,21234_retreat_shed_station_interview,CRIMINAL,75080101,C,PASS,draft_ready,,434,true,true,true,true,21234_retreat_shed_station_interview
C:\FOC\Workspace\Finished\CQ21244.md,CQ21244.md,21244,21244,CRIMINAL,75100000,C,PASS,draft_ready,,270,true,true,true,false,21244
C:\FOC\Workspace\Finished\CQ21245.md,CQ21245.md,21245,21245_market-road,CRIMINAL,75070202,B,PASS,draft_ready,,321,true,true,true,true,21245_market-road
C:\FOC\Workspace\Finished\CQ21273.md,CQ21273.md,21273,21273_lantern_room_code,CRIMINAL,71040100,D,PASS,draft_ready,,370,true,true,true,true,21273_lantern_room_code
C:\FOC\Workspace\Finished\CQ21320.md,CQ21320.md,21320,21320_javelin-at-camp-elijah,CRIMINAL,74020101,C,PASS,draft_ready,,455,true,true,true,true,21320_javelin-at-camp-elijah
C:\FOC\Workspace\Finished\CQ21331.md,CQ21331.md,21331,21331_naomi_paper_cutter_anxiety,TORTS,61020500,C,PASS,draft_ready,,495,true,true,true,true,21331_naomi_paper_cutter_anxiety
C:\FOC\Workspace\Finished\CQ21348.md,CQ21348.md,21348,21348_garden_gate_pruning_hook,CRIMINAL,74020101,D,PASS,draft_ready,,349,true,true,true,true,21348_garden_gate_pruning_hook
C:\FOC\Workspace\Finished\CQ21374.md,CQ21374.md,21374,21374_hymn_bell_cabin,CRIMINAL,73031000,D,PASS,draft_ready,,429,true,true,true,true,21374_hymn_bell_cabin
C:\FOC\Workspace\Finished\CQ21400.md,CQ21400.md,21400,21400_scripture-card-privilege,EVIDENCE,35030203,A,PASS,draft_ready,,713,true,true,true,true,21400_scripture-card-privilege
C:\FOC\Workspace\Finished\CQ21410.md,CQ21410.md,21410,15023,REAL_PROPERTY,81020901,A,PASS,draft_ready,,1467,true,true,true,false,15023
C:\FOC\Workspace\Finished\CQ21413.md,CQ21413.md,21413,21413_paul_archery_variance,CRIMINAL,71040300,C,PASS,draft_ready,,466,true,true,true,true,21413_paul_archery_variance
C:\FOC\Workspace\Finished\CQ21422.md,CQ21422.md,21422,21422_hayloft-ladder,CIVIL_PROCEDURE,95070402,C,PASS,draft_ready,,1123,true,true,true,true,21422_hayloft-ladder
C:\FOC\Workspace\Finished\CQ21426.md,CQ21426.md,21426,21426_hymnal_box_bus_stop,CRIMINAL,72060202,B,PASS,draft_ready,,720,true,true,true,true,21426_hymnal_box_bus_stop
C:\FOC\Workspace\Finished\CQ21449.md,CQ21449.md,21449,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21453.md,CQ21453.md,21453,21453_v3,CONSTITUTIONAL_LAW,44040602,C,PASS,draft_ready,,1725,true,true,true,true,21453_v3
C:\FOC\Workspace\Finished\CQ21460.md,CQ21460.md,21460,21460_barnabas-ledge,CRIMINAL,72010301,B,PASS,draft_ready,,641,true,true,true,true,21460_barnabas-ledge
C:\FOC\Workspace\Finished\CQ21467.md,CQ21467.md,21467,21467_outreach_supply_van,EVIDENCE,35030303,C,PASS,draft_ready,,521,true,true,true,true,21467_outreach_supply_van
C:\FOC\Workspace\Finished\CQ21504.md,CQ21504.md,21504,21504_olive_grove_stephen,CRIMINAL,73030100,B,PASS,draft_ready,,511,true,true,true,true,21504_olive_grove_stephen
C:\FOC\Workspace\Finished\CQ21519.md,CQ21519.md,21519,21519_goats,CONTRACTS,55020202,C,PASS,draft_ready,,1192,true,true,true,true,21519_goats
C:\FOC\Workspace\Finished\CQ21525.md,CQ21525.md,21525,21525_minor-tutor-laptop,CONTRACTS,54030100,C,PASS,draft_ready,,1215,true,true,true,true,21525_minor-tutor-laptop
C:\FOC\Workspace\Finished\CQ21526.md,CQ21526.md,21526,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21530.md,CQ21530.md,21530,21530_ministry_van_fraud,CRIMINAL,73030300,A,PASS,draft_ready,,396,true,true,true,true,21530_ministry_van_fraud
C:\FOC\Workspace\Finished\CQ21545.md,CQ21545.md,21545,21545_grain-elevator-repeat,EVIDENCE,31010202,B,PASS,draft_ready,,345,true,true,true,true,21545_grain-elevator-repeat
C:\FOC\Workspace\Finished\CQ21572.md,CQ21572.md,21572,21572_church_resource_fair_library,CRIMINAL,73030200,C,PASS,draft_ready,,1635,true,true,true,true,21572_church_resource_fair_library
C:\FOC\Workspace\Finished\CQ21581.md,CQ21581.md,21581,21581_covenant-settlement,TORTS,62050200,D,PASS,draft_ready,,1461,true,true,true,true,21581_covenant-settlement
C:\FOC\Workspace\Finished\CQ21597.md,CQ21597.md,21597,21597_jonah-windows,CRIMINAL,71040100,C,PASS,draft_ready,,325,true,true,true,true,21597_jonah-windows
C:\FOC\Workspace\Finished\CQ21599.md,CQ21599.md,21599,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21601.md,CQ21601.md,21601,21601_josiah_warehouse_variance,CRIMINAL,75070200,A,PASS,draft_ready,,431,true,true,true,true,21601_josiah_warehouse_variance
C:\FOC\Workspace\Finished\CQ21605.md,CQ21605.md,21605,21605_joppa_balcony_malice,CRIMINAL,74020101,B,PASS,draft_ready,,390,true,true,true,true,21605_joppa_balcony_malice
C:\FOC\Workspace\Finished\CQ21607.md,CQ21607.md,21607,21607_retreat_lodge_forklift_recklessness,CRIMINAL,72060100,D,PASS,draft_ready,,494,true,true,true,true,21607_retreat_lodge_forklift_recklessness
C:\FOC\Workspace\Finished\CQ21629.md,CQ21629.md,21629,21629_hymn_console_driveway_shooting,CRIMINAL,72060205,B,PASS,draft_ready,,363,true,true,true,true,21629_hymn_console_driveway_shooting
C:\FOC\Workspace\Finished\CQ21651.md,CQ21651.md,21651,21651_retreat_platform_surgery_delay,CRIMINAL,72010303,B,PASS,draft_ready,,447,true,true,true,true,21651_retreat_platform_surgery_delay
C:\FOC\Workspace\Finished\CQ21678.md,CQ21678.md,21678,21678_retreat_center_interview_crash,CRIMINAL,74020102,B,PASS,draft_ready,,701,true,true,true,true,21678_retreat_center_interview_crash
C:\FOC\Workspace\Finished\CQ21680.md,CQ21680.md,21680,21680_lydia_senate_panel,CONSTITUTIONAL_LAW,42010301,A,PASS,draft_ready,,558,true,true,true,true,21680_lydia_senate_panel
C:\FOC\Workspace\Finished\CQ21690.md,CQ21690.md,21690,21690_psalms_archive,CRIMINAL,71040100,C,PASS,draft_ready,,414,true,true,true,true,21690_psalms_archive
C:\FOC\Workspace\Finished\CQ21694.md,CQ21694.md,21694,21694_lydias_mountain_tunnel,CONSTITUTIONAL_LAW,41030403,B,PASS,draft_ready,,681,true,true,true,true,21694_lydias_mountain_tunnel
C:\FOC\Workspace\Finished\CQ21696.md,CQ21696.md,21696,21696_voice-catchphrase-radio,TORTS,62050402,C,PASS,draft_ready,,939,true,true,true,true,21696_voice-catchphrase-radio
C:\FOC\Workspace\Finished\CQ21700.md,CQ21700.md,21700,21700_king_solomons_banquet,CRIMINAL,74020101,B,Core,draft_ready,,622,true,true,true,true,21700_king_solomons_banquet
C:\FOC\Workspace\Finished\CQ21707.md,CQ21707.md,21707,21707,CRIMINAL,72060101,A,PASS,draft_ready,,256,true,true,true,false,21707
C:\FOC\Workspace\Finished\CQ21711.md,CQ21711.md,21711,21711_foam_whale_nativity_attachment,CIVIL_PROCEDURE,94020302,B,PASS,draft_ready,,530,true,true,true,true,21711_foam_whale_nativity_attachment
C:\FOC\Workspace\Finished\CQ21721.md,CQ21721.md,21721,21721_presidents-unpaid-banners,CONSTITUTIONAL_LAW,42010208,C,PASS,draft_ready,,525,true,true,true,true,21721_presidents-unpaid-banners
C:\FOC\Workspace\Finished\CQ21750.md,CQ21750.md,21750,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ21752.md,CQ21752.md,21752,21752_olive_oil_ramp,TORTS,62060101,C,PASS,draft_ready,,523,true,true,true,false,21752_olive_oil_ramp
