base,count,normalized,suggestedCode,suggestedPath,confidence,topScore,margin
"TR-114","1","TR-114","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-115","1","TR-115","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-116","1","TR-116","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-117","1","TR-117","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-118","1","TR-118","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-119","1","TR-119","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-120","1","TR-120","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-121","1","TR-121","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-122","1","TR-122","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-123","1","TR-123","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-124","1","TR-124","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-125","1","TR-125","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-126","1","TR-126","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-127","1","TR-127","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-128","1","TR-128","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-129","1","TR-129","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-130","1","TR-130","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-131","1","TR-131","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-132","1","TR-132","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-133","1","TR-133","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-134","1","TR-134","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-135","1","TR-135","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-136","1","TR-136","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-137","1","TR-137","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-138","1","TR-138","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-139","1","TR-139","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-140","1","TR-140","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-141","1","TR-141","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-142","1","TR-142","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-143","1","TR-143","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-144","1","TR-144","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-145","1","TR-145","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-146","1","TR-146","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-147","1","TR-147","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-148","1","TR-148","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-149","1","TR-149","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-150","1","TR-150","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-151","1","TR-151","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-152","1","TR-152","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-153","1","TR-153","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-154","1","TR-154","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-155","1","TR-155","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-156","1","TR-156","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-157","1","TR-157","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-158","1","TR-158","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-159","1","TR-159","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-160","1","TR-160","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-161","1","TR-161","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-162","1","TR-162","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-163","1","TR-163","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-164","1","TR-164","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-165","1","TR-165","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-166","1","TR-166","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-167","1","TR-167","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-168","1","TR-168","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-169","1","TR-169","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-170","1","TR-170","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-171","1","TR-171","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-172","1","TR-172","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-173","1","TR-173","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-174","1","TR-174","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-175","1","TR-175","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-176","1","TR-176","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-177","1","TR-177","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-178","1","TR-178","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-179","1","TR-179","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-180","1","TR-180","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-181","1","TR-181","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-182","1","TR-182","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-183","1","TR-183","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-184","1","TR-184","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-185","1","TR-185","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-186","1","TR-186","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-187","1","TR-187","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-188","1","TR-188","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-189","1","TR-189","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-190","1","TR-190","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-191","1","TR-191","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-192","1","TR-192","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-193","1","TR-193","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-194","1","TR-194","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-195","1","TR-195","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-196","1","TR-196","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-197","1","TR-197","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-198","1","TR-198","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-199","1","TR-199","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-200","1","TR-200","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-221","1","TR-221","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-222","1","TR-222","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-223","1","TR-223","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-224","1","TR-224","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-225","1","TR-225","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-226","1","TR-226","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-227","1","TR-227","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-228","1","TR-228","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-229","1","TR-229","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-230","1","TR-230","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-231","1","TR-231","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-232","1","TR-232","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-233","1","TR-233","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-234","1","TR-234","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-235","1","TR-235","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-236","1","TR-236","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-237","1","TR-237","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-238","1","TR-238","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-239","1","TR-239","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-240","1","TR-240","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-241","1","TR-241","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-242","1","TR-242","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-243","1","TR-243","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-244","1","TR-244","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-245","1","TR-245","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-246","1","TR-246","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-247","1","TR-247","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-248","1","TR-248","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-249","1","TR-249","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-250","1","TR-250","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-251","1","TR-251","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-252","1","TR-252","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-253","1","TR-253","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-254","1","TR-254","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-255","1","TR-255","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-256","1","TR-256","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-257","1","TR-257","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-258","1","TR-258","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-259","1","TR-259","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-260","1","TR-260","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-261","1","TR-261","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-262","1","TR-262","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-263","1","TR-263","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-264","1","TR-264","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-265","1","TR-265","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-266","1","TR-266","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-267","1","TR-267","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-268","1","TR-268","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-269","1","TR-269","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-270","1","TR-270","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-271","1","TR-271","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-272","1","TR-272","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-273","1","TR-273","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-274","1","TR-274","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-275","1","TR-275","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-276","1","TR-276","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-277","1","TR-277","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-278","1","TR-278","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-279","1","TR-279","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-280","1","TR-280","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-281","1","TR-281","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-282","1","TR-282","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-283","1","TR-283","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-284","1","TR-284","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-285","1","TR-285","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-286","1","TR-286","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-287","1","TR-287","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-288","1","TR-288","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-289","1","TR-289","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-290","1","TR-290","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-291","1","TR-291","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-292","1","TR-292","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-293","1","TR-293","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-294","1","TR-294","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-295","1","TR-295","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-296","1","TR-296","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-297","1","TR-297","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-298","1","TR-298","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-299","1","TR-299","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-300","1","TR-300","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-301","1","TR-301","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-302","1","TR-302","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-303","1","TR-303","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-304","1","TR-304","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-305","1","TR-305","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-306","1","TR-306","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-307","1","TR-307","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-308","1","TR-308","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-309","1","TR-309","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-310","1","TR-310","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-311","1","TR-311","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-312","1","TR-312","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-313","1","TR-313","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-314","1","TR-314","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-315","1","TR-315","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-316","1","TR-316","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-317","1","TR-317","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-318","1","TR-318","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-319","1","TR-319","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-320","1","TR-320","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-321","1","TR-321","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-322","1","TR-322","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-323","1","TR-323","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-324","1","TR-324","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-325","1","TR-325","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-326","1","TR-326","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-327","1","TR-327","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-328","1","TR-328","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-329","1","TR-329","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-330","1","TR-330","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-331","1","TR-331","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-332","1","TR-332","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-333","1","TR-333","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-334","1","TR-334","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-335","1","TR-335","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-336","1","TR-336","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-337","1","TR-337","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-338","1","TR-338","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-339","1","TR-339","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-340","1","TR-340","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-341","1","TR-341","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-342","1","TR-342","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-343","1","TR-343","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-344","1","TR-344","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-345","1","TR-345","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-346","1","TR-346","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-347","1","TR-347","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-348","1","TR-348","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-349","1","TR-349","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-350","1","TR-350","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-351","1","TR-351","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-352","1","TR-352","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-353","1","TR-353","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-354","1","TR-354","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-355","1","TR-355","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-356","1","TR-356","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-357","1","TR-357","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-358","1","TR-358","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-359","1","TR-359","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-360","1","TR-360","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-361","1","TR-361","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-362","1","TR-362","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-363","1","TR-363","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-364","1","TR-364","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-365","1","TR-365","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-366","1","TR-366","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-367","1","TR-367","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-368","1","TR-368","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-369","1","TR-369","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-370","1","TR-370","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-371","1","TR-371","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-372","1","TR-372","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-373","1","TR-373","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-374","1","TR-374","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-375","1","TR-375","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-376","1","TR-376","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-377","1","TR-377","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-378","1","TR-378","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-379","1","TR-379","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-380","1","TR-380","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-381","1","TR-381","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-382","1","TR-382","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-383","1","TR-383","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-384","1","TR-384","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-385","1","TR-385","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-386","1","TR-386","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-387","1","TR-387","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-388","1","TR-388","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-389","1","TR-389","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-390","1","TR-390","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-391","1","TR-391","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-392","1","TR-392","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-393","1","TR-393","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-394","1","TR-394","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-395","1","TR-395","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-396","1","TR-396","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-397","1","TR-397","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-398","1","TR-398","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-399","1","TR-399","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-400","1","TR-400","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-401","1","TR-401","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-402","1","TR-402","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-403","1","TR-403","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-404","1","TR-404","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-405","1","TR-405","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-406","1","TR-406","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-407","1","TR-407","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-408","1","TR-408","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-409","1","TR-409","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-410","1","TR-410","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-411","1","TR-411","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-412","1","TR-412","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
